SEQN,timezone,duration_hours,mean_lux,mean_daytime_lux,mean_nighttime_lux,time_above_threshold,M10,L5,RA,m10_midpoint,l5_midpoint,IS,IV
65114,UTC,192.08333333333334,35.71521971668112,70.98727325245522,0.23633873456790125,17.48482220294883,84.83123572530864,0.012604166666666666,0.9997028855204406,840.0,125.0,0.08757461179384825,0.6581763285019505
65144,UTC,192.08333333333334,13.649712344608266,13.524606481481483,15.111674364896075,0.6244579358196011,19.859052083333335,1.8353263888888889,0.8308016621689471,505.0,1140.0,0.04957744325954584,0.7488955797785332
65293,UTC,192.08333333333334,122.88617808615204,240.439127671866,2.878287037037037,78.05724197745013,284.1908904320988,0.7574722222222222,0.9946834421846378,800.0,250.0,0.15660259657925021,0.3745862148722393
65320,UTC,192.08333333333334,137.69558542931483,272.5171779318313,0.732037037037037,84.92627927146575,325.0603287037037,0.05873611111111111,0.9996386793795402,795.0,215.0,0.16640573867472522,0.4923727252059921
65401,UTC,192.08333333333334,38.84958803122289,65.43322645869439,8.637600308641975,9.991326973113617,76.42103163580246,0.806361111111111,0.9791172255742547,660.0,160.0,0.10125378946086781,0.549980666738997
65458,UTC,192.08333333333334,37.188827695865854,66.05082322357019,5.980378086419754,13.11361665221162,78.07375655864197,0.0,1.0,710.0,85.0,0.10542402572249794,0.5051263514029423
65716,UTC,192.08333333333334,47.391342873662914,89.66606874638937,3.6924652777777776,21.856027753686035,110.30110416666666,0.002597222222222222,0.9999529077956675,900.0,380.0,0.07793406518863602,0.5511631416888948
65740,UTC,192.08333333333334,39.32126192541196,75.33228480647024,3.1227006172839507,6.869037294015612,89.4561913580247,1.6463055555555555,0.9638581682976869,750.0,190.0,0.18448827880393553,0.8609675444095299
66103,UTC,192.08333333333334,32.58586618515576,41.1584841909034,28.741855709876543,1.2489158716392021,47.79152777777778,5.859243055555555,0.7815784204198165,1060.0,325.0,0.07804287452883257,0.6923054293311323
66207,UTC,192.08333333333334,99.42999132697311,196.4943009820913,1.6170293209876543,45.58542931483088,235.70814891975309,0.23235416666666667,0.9980304003456197,830.0,160.0,0.1710612437604765,0.19415095390437334
66321,UTC,192.08333333333334,104.23797001962195,189.13098110795627,24.412152777777777,43.71205550737207,221.80818567769896,0.004048611111111111,0.9999634951505351,810.0,150.0,0.15903059467977854,0.4342986063246103
66397,UTC,192.08333333333334,21.983781439722467,38.0791132293472,4.5449922839506165,3.122289679098005,43.32812307098766,0.5230972222222222,0.9761421817352154,795.0,120.0,0.06805302187708737,0.44283008903229054
66421,UTC,192.08333333333334,51.913162763804564,103.27165509259258,0.36857582755966134,26.851691240242847,121.4209201388889,0.01478472222222222,0.9997565012326626,840.0,130.0,0.1420686738583598,0.27043196461211944
66442,UTC,192.08333333333334,153.05862821624746,294.37421143847484,7.934340277777778,86.79965307892454,340.4192071759259,0.7909375,0.9953639274075441,810.0,100.0,0.18081911086767807,0.23687849041686138
66603,UTC,192.08333333333334,107.95120121422376,211.9425043327556,3.0297260802469137,49.95663486556808,252.7825625,0.02595138888888889,0.999794695293369,820.0,225.0,0.22839338884909932,0.5288509899323388
